timestamp,artist,title,genres,popularity
2025-12-26 21:48:00,Djo,I Want Your Video,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:50:00,Djo,Climax,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:54:00,Djo,Change,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 21:58:00,Djo,Go for It,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 22:01:00,Djo,Figure You Out,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 22:04:00,Djo,Slither,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 22:06:00,Djo,Runner,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 22:10:00,Djo,Gloom,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 22:12:00,Djo,Half Life,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-26 22:16:00,Djo,Fool,"psychedelic pop, indie pop, indie rock, indie, psychedelic",80
2025-12-27 21:12:00,Intoku,Noctu,"lo-fi, lo-fi hip hop",42
2025-12-27 21:14:00,juniorodeo,Fig Trees,"lo-fi hip hop, lo-fi, lo-fi beats",47
2025-12-27 21:17:00,Phlocalyst,Old Friend,"lo-fi, lo-fi hip hop, jazz beats, lo-fi beats",60
2025-12-27 21:19:00,Sleepermane,Dusking,"lo-fi hip hop, lo-fi, lo-fi beats",56
2025-12-27 21:21:00,nothingtosay,Lazyness,"lo-fi hip hop, lo-fi, lo-fi beats",47
2025-12-27 21:24:00,azayaka,from town to town,"lo-fi, lo-fi beats, christian lo-fi",49
2025-12-27 21:27:00,Sleepermane,Saffron,"lo-fi hip hop, lo-fi, lo-fi beats",56
2025-12-27 21:28:00,Nuver,dust,"lo-fi hip hop, lo-fi, lo-fi beats",53
2025-12-27 21:31:00,Softy,Valuwe,"lo-fi hip hop, lo-fi, lo-fi beats",65
2025-12-27 21:34:00,less.people,Capturing the Light,"lo-fi hip hop, lo-fi, lo-fi beats",43
2025-12-27 21:36:00,Elijah Lee,Breathe,"lo-fi hip hop, lo-fi",50
2025-12-27 21:38:00,Xander.,driving alone - flip,"lo-fi, lo-fi hip hop, lo-fi beats, jazz beats",57
2025-12-27 21:41:00,A[way],Warm Nights,"lo-fi hip hop, lo-fi, lo-fi beats",38
2025-12-27 21:43:00,HEVI,Let It Go,"acid jazz, jazz funk, funk",46
2025-12-27 21:45:00,MAU,rose's plaid,"lo-fi, lo-fi hip hop",38
2025-12-27 21:47:00,Juliàn,Chill Waters,"lo-fi, lo-fi beats",57
2025-12-27 21:49:00,Pbdr,Sauvignon,"jazz beats, lo-fi",39
2025-12-27 21:51:00,meadowy,bumping gums,Unknown,33
